timestamp,machine_id,plant,production_line,temperature_C,vibration_mm_s,pressure_bar,rpm,current_A,voltage_V,oil_level_pct,noise_dB,humidity_pct,coolant_temp_C,fault_code,sensor_status
2024-01-04 00:48:37,MCH-016,Plant-C,LINE-2,40.52,2.453,8.51,1716,13.76,403.0,75.0,81.7,52.2,63.69,NONE,OK
2024-01-04 00:49:10,MCH-038,Plant-A,LINE-10,71.75,0.623,7.68,1436,11.51,393.9,92.9,66.8,43.2,41.03,F004,OK
2024-01-04 00:49:53,MCH-028,Plant-A,LINE-9,84.79,2.773,5.98,1153,17.08,397.5,85.8,73.8,48.8,50.22,NONE,OK
2024-01-04 00:50:02,MCH-048,Plant-A,LINE-4,51.33,1.449,6.51,1307,8.23,369.5,38.7,66.1,43.3,48.28,NONE,OK
2024-01-04 00:50:51,MCH-038,Plant-B,LINE-9,94.41,4.571,8.64,1452,15.01,398.5,71.5,81.4,78.8,44.67,NONE,OK
2024-01-04 00:51:30,MCH-031,Plant-B,LINE-2,73.46,4.605,3.08,1408,9.77,401.4,73.7,77.6,44.4,46.59,NONE,OK
2024-01-04 00:51:47,MCH-014,Plant-C,LINE-7,61.55,1.126,5.4,1247,13.44,410.7,85.7,64.6,45.1,34.13,NONE,OK
2024-01-04 00:52:26,MCH-033,Plant-B,LINE-5,51.26,1.474,7.19,1186,14.89,399.7,92.9,71.8,48.5,54.78,NONE,OK
2024-01-04 00:52:42,MCH-009,Plant-A,LINE-8,99.92,0.269,6.16,1610,9.46,406.9,24.7,66.1,61.5,25.71,NONE,OK
2024-01-04 00:53:06,MCH-027,Plant-B,LINE-8,92.73,3.383,5.9,988,10.17,397.5,27.6,83.4,78.5,34.08,NONE,OK
2024-01-04 00:53:46,MCH-024,Plant-B,LINE-4,68.95,1.812,8.94,1551,13.12,420.7,27.6,66.5,59.4,45.72,NONE,OK
2024-01-04 00:54:21,MCH-013,Plant-B,LINE-4,88.94,2.825,7.75,1230,8.88,400.9,75.4,78.5,79.2,25.49,NONE,OK
2024-01-04 00:54:45,MCH-026,Plant-B,LINE-8,71.86,1.853,7.94,1829,13.88,400.6,94.3,74.3,47.3,54.58,NONE,OK
2024-01-04 00:55:24,MCH-029,Plant-A,LINE-3,65.93,0.577,5.34,1045,12.23,390.9,66.6,67.2,76.0,38.77,NONE,OK
2024-01-04 00:55:47,MCH-049,Plant-A,LINE-7,65.2,2.753,5.67,1029,13.06,409.4,65.4,84.8,49.5,40.81,NONE,OK
2024-01-04 00:56:04,MCH-043,Plant-C,LINE-8,71.52,4.047,7.1,1365,9.75,404.2,87.2,70.3,61.4,57.29,NONE,OK
2024-01-04 00:56:49,MCH-028,Plant-C,LINE-8,69.02,2.466,7.15,1653,9.6,411.9,99.4,61.4,32.6,54.39,NONE,OK
2024-01-04 00:57:09,MCH-028,Plant-C,LINE-10,75.92,1.268,9.27,1885,7.79,395.5,95.3,72.5,30.2,49.63,NONE,OK
2024-01-04 00:57:40,MCH-008,Plant-B,LINE-4,99.13,2.322,7.06,1647,12.82,401.9,68.5,67.0,41.3,49.62,NONE,OK
2024-01-04 00:58:13,MCH-023,Plant-B,LINE-9,109.18,3.116,8.99,1479,8.37,415.1,99.8,87.3,31.9,63.79,NONE,OK
2024-01-04 00:58:50,MCH-029,Plant-A,LINE-10,56.96,2.258,7.48,1256,11.03,420.2,77.9,78.5,51.2,62.43,F002,OK
2024-01-04 00:59:10,MCH-005,Plant-C,LINE-4,81.89,1.182,6.16,1297,14.31,411.6,76.0,81.7,52.3,23.74,NONE,OK
2024-01-04 00:59:33,MCH-042,Plant-A,LINE-8,78.14,4.924,5.33,1318,17.6,406.9,27.8,60.7,77.7,50.24,NONE,OK
2024-01-04 01:00:03,MCH-007,Plant-C,LINE-6,82.96,0.685,7.71,1369,13.02,388.9,43.8,85.0,38.7,47.94,NONE,OK
2024-01-04 01:00:46,MCH-042,Plant-C,LINE-5,68.25,5.23,5.95,1399,12.28,396.9,66.7,70.1,52.6,32.48,NONE,OK
2024-01-04 01:01:21,MCH-036,Plant-C,LINE-4,83.16,2.389,6.33,1490,7.98,378.9,75.8,65.0,45.4,37.71,NONE,OK
2024-01-04 01:01:32,MCH-041,Plant-B,LINE-5,54.3,3.577,5.26,1333,10.58,405.9,36.1,77.0,33.0,64.31,NONE,OK
2024-01-04 01:02:01,MCH-027,Plant-C,LINE-1,125.73,2.758,6.51,1482,10.7,398.5,84.7,69.2,35.3,43.96,NONE,OK
2024-01-04 01:02:56,MCH-046,Plant-C,LINE-7,79.36,1.447,7.39,1526,13.19,406.7,90.1,67.9,73.9,48.04,F005,OK
2024-01-04 01:03:30,MCH-002,Plant-B,LINE-8,85.95,4.095,5.89,1231,11.01,397.6,88.1,81.8,49.9,46.71,NONE,WARNING
2024-01-04 01:03:34,MCH-025,Plant-C,LINE-9,58.23,3.239,5.43,1200,18.21,392.0,63.0,59.8,68.3,40.38,NONE,OK
2024-01-04 01:04:05,MCH-009,Plant-B,LINE-3,64.57,2.385,6.6,1669,13.5,395.3,47.2,67.1,52.4,51.73,NONE,WARNING
2024-01-04 01:04:57,MCH-027,Plant-B,LINE-9,52.97,3.373,7.2,1475,14.2,415.5,87.4,75.3,75.7,66.44,F002,OK
2024-01-04 01:05:01,MCH-001,Plant-A,LINE-10,96.84,2.335,6.49,1420,13.5,413.2,79.4,76.4,65.1,45.96,NONE,OK
2024-01-04 01:05:36,MCH-023,Plant-B,LINE-5,58.35,0.141,9.34,1165,9.02,399.7,23.0,60.0,47.1,46.14,NONE,OK
2024-01-04 01:06:03,MCH-010,Plant-B,LINE-10,72.17,0.447,6.65,1604,10.3,415.6,60.1,77.5,73.1,49.13,NONE,OK
2024-01-04 01:06:45,MCH-042,Plant-B,LINE-6,72.83,2.474,7.28,1450,10.55,410.7,85.8,76.4,34.3,39.83,NONE,OK
2024-01-04 01:07:06,MCH-025,Plant-C,LINE-1,82.1,2.119,7.83,1749,15.57,395.3,65.5,64.2,33.8,45.51,NONE,OK
2024-01-04 01:07:33,MCH-003,Plant-A,LINE-9,55.61,2.393,7.09,1489,15.01,393.5,41.5,55.1,57.7,47.13,NONE,OK
2024-01-04 01:08:01,MCH-006,Plant-C,LINE-9,87.89,2.092,5.05,1398,12.96,390.8,21.3,62.6,66.6,37.11,NONE,OK
2024-01-04 01:08:48,MCH-006,Plant-B,LINE-6,93.67,1.154,5.26,1327,12.7,397.9,38.1,79.5,60.0,42.74,NONE,OK
2024-01-04 01:09:20,MCH-002,Plant-B,LINE-8,65.1,0.841,4.84,1766,14.02,407.9,68.9,71.1,63.1,52.33,NONE,OK
2024-01-04 01:09:56,MCH-018,Plant-A,LINE-4,74.45,1.485,4.52,1648,7.51,394.8,40.2,65.4,43.0,28.17,NONE,WARNING
2024-01-04 01:10:12,MCH-023,Plant-A,LINE-5,84.4,3.405,6.91,1494,12.41,390.6,20.9,79.1,73.9,49.24,NONE,OK
2024-01-04 01:10:51,MCH-002,Plant-B,LINE-5,78.83,1.519,8.36,1638,7.51,415.5,25.6,67.6,78.6,20.0,NONE,OK
2024-01-04 01:11:15,MCH-012,Plant-B,LINE-7,60.0,3.751,7.58,1517,11.26,405.3,50.4,80.0,49.4,38.27,F003,OK
2024-01-04 01:11:46,MCH-022,Plant-C,LINE-7,85.52,1.256,7.56,1088,14.71,399.5,57.2,72.5,50.4,63.15,F003,OK
2024-01-04 01:12:19,MCH-037,Plant-B,LINE-7,97.69,3.922,4.96,1638,9.13,378.3,80.7,58.9,52.7,54.8,NONE,OK
2024-01-04 01:12:52,MCH-020,Plant-C,LINE-5,97.64,1.881,7.24,1590,15.96,408.1,63.3,77.8,40.0,42.9,NONE,OK
2024-01-04 01:13:18,MCH-039,Plant-A,LINE-4,83.63,2.13,7.29,1231,14.2,387.7,82.3,73.5,37.1,33.93,NONE,WARNING
2024-01-04 01:13:38,MCH-024,Plant-C,LINE-8,86.49,2.141,9.01,1567,12.15,401.9,32.0,76.1,68.8,52.49,NONE,OK
2024-01-04 01:14:01,MCH-048,Plant-B,LINE-1,69.16,3.199,7.01,1283,11.97,408.1,48.0,68.9,60.3,29.89,NONE,OK
2024-01-04 01:14:41,MCH-020,Plant-C,LINE-1,61.24,2.802,9.11,1365,9.07,411.3,61.4,65.2,37.5,45.01,NONE,OK
2024-01-04 01:15:07,MCH-001,Plant-C,LINE-6,73.97,2.667,6.69,1480,8.54,390.5,21.3,79.8,54.8,48.65,NONE,OK
2024-01-04 01:15:49,MCH-001,Plant-A,LINE-2,108.97,2.403,7.17,1470,9.33,410.8,96.9,75.7,79.8,40.28,NONE,OK
2024-01-04 01:16:22,MCH-017,Plant-C,LINE-3,67.04,1.817,8.25,1434,10.28,401.3,93.8,70.1,56.3,38.6,NONE,OK
2024-01-04 01:16:32,MCH-001,Plant-B,LINE-4,81.52,3.816,6.88,1126,13.07,404.2,73.1,73.5,75.6,43.95,NONE,WARNING
2024-01-04 01:17:00,MCH-045,Plant-C,LINE-2,80.67,2.603,4.23,1459,9.19,388.3,37.1,66.5,71.8,44.4,NONE,OK
2024-01-04 01:17:59,MCH-030,Plant-C,LINE-10,69.39,3.189,5.01,1785,10.81,384.1,31.0,74.5,35.5,23.49,NONE,WARNING
2024-01-04 01:18:29,MCH-041,Plant-C,LINE-7,97.25,2.74,10.5,1504,14.39,419.1,91.1,80.0,50.2,77.37,NONE,OK
2024-01-04 01:18:36,MCH-047,Plant-B,LINE-10,98.83,1.994,6.65,1414,7.89,416.7,43.0,93.5,58.0,50.01,NONE,OK
2024-01-04 01:19:20,MCH-003,Plant-C,LINE-1,115.01,5.374,7.54,1588,8.02,380.7,50.1,72.7,62.5,58.12,NONE,OK
2024-01-04 01:19:45,MCH-046,Plant-B,LINE-3,63.02,3.976,4.9,1480,11.42,408.5,51.7,79.7,44.6,45.77,NONE,OK
2024-01-04 01:20:29,MCH-011,Plant-C,LINE-2,81.11,1.852,7.01,1366,12.24,395.5,37.1,77.6,30.4,66.29,NONE,OK
2024-01-04 01:20:58,MCH-024,Plant-A,LINE-9,76.33,4.963,8.5,1633,11.99,410.2,78.0,75.3,45.5,48.42,NONE,OK
2024-01-04 01:21:26,MCH-022,Plant-A,LINE-8,64.7,3.613,3.7,1502,15.67,384.6,66.0,69.2,58.3,49.36,NONE,OK
2024-01-04 01:21:32,MCH-044,Plant-A,LINE-3,65.01,1.188,6.81,1531,9.36,398.2,91.1,65.9,47.5,66.29,NONE,OK
2024-01-04 01:22:14,MCH-045,Plant-B,LINE-5,77.5,3.558,6.8,1410,8.2,404.9,37.6,68.4,49.0,43.49,NONE,OK
2024-01-04 01:22:55,MCH-026,Plant-B,LINE-3,68.0,2.999,6.98,1430,6.15,382.1,47.2,71.1,71.8,37.91,F001,OK
2024-01-04 01:23:20,MCH-013,Plant-B,LINE-6,60.31,2.699,9.68,1610,11.17,386.5,59.6,68.6,50.8,58.8,NONE,OK
2024-01-04 01:23:31,MCH-001,Plant-C,LINE-5,76.85,3.718,6.11,1349,13.05,396.6,57.8,62.1,78.4,49.14,NONE,OK
2024-01-04 01:24:11,MCH-024,Plant-B,LINE-2,58.41,2.909,5.79,1914,13.2,387.4,98.5,77.1,38.2,57.74,NONE,OK
2024-01-04 01:24:47,MCH-010,Plant-B,LINE-10,68.0,0.088,6.24,1332,11.43,399.0,67.7,64.4,34.5,29.43,NONE,OK
2024-01-04 01:25:23,MCH-035,Plant-B,LINE-8,80.43,0.876,10.05,1328,10.86,397.9,52.8,79.7,40.6,34.73,NONE,OK
2024-01-04 01:26:00,MCH-024,Plant-B,LINE-6,72.97,1.473,6.74,1657,12.52,404.8,42.8,68.7,34.4,43.28,NONE,OK
2024-01-04 01:26:28,MCH-028,Plant-A,LINE-3,71.14,4.895,7.37,1445,12.63,405.8,66.2,62.1,42.5,54.85,NONE,CRITICAL
2024-01-04 01:26:43,MCH-036,Plant-C,LINE-1,102.13,3.282,3.06,1570,9.02,394.6,63.7,63.3,57.2,32.05,NONE,OK
2024-01-04 01:27:26,MCH-016,Plant-A,LINE-5,96.04,3.149,6.67,1754,13.77,408.7,60.6,72.7,42.9,54.46,NONE,OK
2024-01-04 01:27:41,MCH-040,Plant-C,LINE-2,76.24,2.629,6.24,1531,13.81,387.9,95.5,72.1,70.9,35.25,NONE,OK
2024-01-04 01:28:25,MCH-016,Plant-C,LINE-2,59.79,1.394,6.64,1517,7.27,390.4,60.3,62.8,47.9,58.76,F004,OK
2024-01-04 01:28:52,MCH-017,Plant-A,LINE-9,87.16,0.756,6.02,1340,10.53,375.0,38.2,67.5,50.2,47.04,NONE,OK
2024-01-04 01:29:01,MCH-015,Plant-B,LINE-10,112.89,3.695,4.56,1280,8.7,398.0,32.5,77.1,34.3,52.18,NONE,OK
2024-01-04 01:29:56,MCH-016,Plant-A,LINE-7,95.47,4.496,6.09,1142,11.49,413.6,92.8,74.6,43.5,49.02,F001,WARNING
2024-01-04 01:30:19,MCH-015,Plant-C,LINE-6,55.5,3.313,8.76,1307,9.96,400.1,99.8,68.8,36.0,50.03,F002,OK
2024-01-04 01:30:38,MCH-034,Plant-C,LINE-1,72.04,1.911,6.69,1355,12.52,390.3,67.4,82.8,41.6,27.19,F001,OK
2024-01-04 01:31:16,MCH-011,Plant-B,LINE-10,64.01,2.009,3.81,1301,8.55,378.5,78.2,54.4,62.9,59.58,F001,OK
2024-01-04 01:31:31,MCH-001,Plant-A,LINE-2,61.11,3.332,4.74,1399,13.18,381.4,53.6,63.6,49.1,39.16,NONE,OK
2024-01-04 01:32:23,MCH-015,Plant-C,LINE-7,92.03,2.36,6.92,1355,18.98,395.5,88.9,64.8,31.0,51.74,F001,OK
2024-01-04 01:32:32,MCH-026,Plant-A,LINE-3,91.71,2.311,4.91,1619,12.89,395.9,47.7,81.3,43.4,47.3,NONE,OK
2024-01-04 01:33:26,MCH-004,Plant-B,LINE-2,101.63,1.854,6.85,1188,15.8,405.6,21.5,78.0,73.6,41.14,NONE,OK
2024-01-04 01:33:39,MCH-043,Plant-B,LINE-6,85.18,1.704,8.38,1648,11.38,413.0,23.0,91.7,48.9,50.58,NONE,OK
2024-01-04 01:34:02,MCH-005,Plant-C,LINE-8,74.33,2.356,7.21,1586,8.86,403.6,86.0,76.4,58.1,32.3,NONE,OK
2024-01-04 01:35:00,MCH-035,Plant-B,LINE-8,77.82,0.6,5.03,1265,10.86,394.3,53.7,71.8,53.9,36.16,NONE,WARNING
2024-01-04 01:35:06,MCH-013,Plant-C,LINE-2,61.42,3.243,6.76,1195,13.61,406.1,97.4,89.3,78.7,37.42,NONE,OK
2024-01-04 01:36:00,MCH-010,Plant-C,LINE-6,95.55,0.259,7.61,1562,11.87,405.3,53.4,64.5,43.9,45.31,NONE,OK
2024-01-04 01:36:16,MCH-011,Plant-B,LINE-5,63.88,3.778,5.41,1562,10.92,410.9,95.7,66.0,65.4,51.38,NONE,OK
2024-01-04 01:36:33,MCH-018,Plant-B,LINE-7,68.87,1.867,4.88,1292,14.17,391.1,57.6,61.2,59.8,42.91,NONE,OK
2024-01-04 01:37:03,MCH-034,Plant-A,LINE-4,70.44,2.357,6.37,1185,11.68,405.3,77.7,78.0,61.0,37.71,NONE,OK
2024-01-04 01:37:53,MCH-039,Plant-A,LINE-2,28.94,3.17,8.83,1370,7.13,406.0,43.5,73.0,70.3,56.48,NONE,OK
2024-01-04 01:38:07,MCH-041,Plant-C,LINE-10,88.01,2.155,5.02,808,13.75,397.8,63.9,71.0,38.3,62.51,NONE,OK
2024-01-04 01:38:47,MCH-042,Plant-A,LINE-3,60.78,1.614,5.84,1559,12.64,386.5,46.0,72.8,72.2,40.13,NONE,OK
2024-01-04 01:39:12,MCH-050,Plant-C,LINE-9,85.34,2.844,4.71,1323,15.33,400.4,74.2,72.4,35.2,37.75,NONE,OK
2024-01-04 01:39:36,MCH-023,Plant-B,LINE-10,68.27,5.138,5.37,1490,13.12,392.4,38.2,59.4,63.2,44.23,NONE,OK
2024-01-04 01:40:06,MCH-007,Plant-B,LINE-8,68.14,3.445,6.3,1808,10.15,409.0,48.6,83.7,40.4,48.53,NONE,OK
2024-01-04 01:40:46,MCH-039,Plant-A,LINE-9,58.34,1.59,6.28,1371,12.91,398.7,70.7,67.0,62.1,38.45,NONE,OK
2024-01-04 01:41:21,MCH-003,Plant-C,LINE-5,95.83,2.078,2.37,1586,11.59,400.2,44.3,75.7,35.8,48.94,NONE,OK
2024-01-04 01:41:37,MCH-012,Plant-C,LINE-5,99.17,1.927,6.15,1399,12.53,396.3,42.3,66.4,65.5,56.07,NONE,OK
2024-01-04 01:42:18,MCH-007,Plant-A,LINE-7,90.0,1.262,9.15,1361,15.13,397.3,50.4,68.4,46.1,43.64,NONE,OK
2024-01-04 01:42:50,MCH-049,Plant-C,LINE-7,78.98,3.22,6.71,1755,10.77,417.2,69.7,69.4,63.3,28.16,NONE,OK
2024-01-04 01:43:30,MCH-026,Plant-C,LINE-1,77.04,2.109,6.13,1339,11.12,405.8,46.7,72.7,57.4,48.37,NONE,OK
2024-01-04 01:43:35,MCH-033,Plant-B,LINE-5,91.3,2.881,5.65,1560,4.84,386.1,54.8,79.7,41.2,35.33,NONE,OK
2024-01-04 01:44:17,MCH-037,Plant-C,LINE-8,73.11,0.638,5.11,1513,16.99,399.6,21.7,68.0,56.6,47.71,NONE,OK
2024-01-04 01:44:53,MCH-048,Plant-C,LINE-7,94.76,3.328,6.66,1534,11.96,385.9,76.0,68.7,38.0,47.59,NONE,OK
2024-01-04 01:45:17,MCH-015,Plant-C,LINE-2,60.56,1.79,7.18,1575,10.14,416.9,84.9,68.2,79.6,36.91,NONE,OK
2024-01-04 01:45:43,MCH-002,Plant-A,LINE-8,89.72,1.294,9.11,1553,14.82,413.3,86.2,66.3,59.8,40.4,NONE,OK
2024-01-04 01:46:23,MCH-041,Plant-A,LINE-2,94.28,0.895,5.39,1337,15.83,416.9,64.0,75.1,55.5,38.68,NONE,OK
2024-01-04 01:46:33,MCH-007,Plant-A,LINE-10,58.53,1.396,8.45,1364,7.4,382.3,54.0,82.7,75.9,57.09,NONE,OK
2024-01-04 01:47:24,MCH-032,Plant-C,LINE-1,62.41,1.987,8.39,1505,10.24,388.9,34.9,75.5,45.0,38.78,NONE,WARNING
2024-01-04 01:47:50,MCH-004,Plant-C,LINE-3,74.33,3.566,5.89,1079,12.8,391.5,72.5,70.6,41.4,47.27,F001,CRITICAL
2024-01-04 01:48:18,MCH-020,Plant-A,LINE-3,81.35,1.968,5.4,1523,8.65,389.8,66.1,86.1,61.8,25.96,F002,OK
2024-01-04 01:48:41,MCH-050,Plant-A,LINE-6,65.74,3.679,4.35,1335,10.24,390.1,54.4,66.6,75.4,43.97,F004,OK
2024-01-04 01:49:21,MCH-036,Plant-C,LINE-3,76.38,2.851,6.55,1659,8.15,391.1,69.2,73.0,62.5,54.87,NONE,OK
2024-01-04 01:49:44,MCH-032,Plant-C,LINE-7,44.01,4.683,6.07,1058,12.09,397.2,96.3,84.2,31.1,60.8,NONE,OK
2024-01-04 01:50:22,MCH-028,Plant-B,LINE-8,86.47,1.899,8.11,1543,9.02,404.3,30.9,61.9,73.1,52.41,F001,OK
2024-01-04 01:50:51,MCH-013,Plant-A,LINE-3,87.18,2.996,7.03,1504,19.35,405.8,97.2,70.5,44.9,44.2,NONE,OK
2024-01-04 01:51:13,MCH-001,Plant-C,LINE-9,97.81,3.999,3.53,1481,17.13,410.4,65.6,75.4,73.5,41.91,NONE,WARNING
2024-01-04 01:51:58,MCH-035,Plant-A,LINE-1,83.61,3.256,6.4,1714,8.69,403.3,86.6,74.4,79.1,45.29,NONE,OK
2024-01-04 01:52:03,MCH-048,Plant-A,LINE-3,69.45,2.296,6.96,1453,6.66,403.4,99.5,68.9,62.6,37.82,NONE,OK
2024-01-04 01:52:35,MCH-030,Plant-A,LINE-3,59.79,1.915,6.15,1500,7.56,412.9,94.3,85.4,44.0,45.4,NONE,OK
2024-01-04 01:53:25,MCH-036,Plant-B,LINE-7,62.8,0.168,7.84,1206,10.53,408.1,51.9,68.4,41.3,44.94,NONE,OK
2024-01-04 01:53:35,MCH-025,Plant-C,LINE-5,73.67,2.213,5.65,1476,12.5,403.2,56.6,66.3,65.2,42.56,NONE,OK
2024-01-04 01:54:17,MCH-016,Plant-C,LINE-4,62.3,1.393,8.06,1399,7.98,381.3,68.5,70.8,32.7,54.14,NONE,OK
2024-01-04 01:54:42,MCH-019,Plant-A,LINE-2,63.47,1.85,5.67,1396,11.11,415.3,71.0,63.4,62.5,33.26,NONE,OK
2024-01-04 01:55:16,MCH-001,Plant-C,LINE-7,74.43,2.562,6.0,1130,11.27,382.7,38.3,58.9,45.5,51.8,NONE,OK
2024-01-04 01:55:40,MCH-005,Plant-B,LINE-3,50.83,0.627,9.42,1796,8.33,392.4,95.8,78.4,30.1,57.24,NONE,OK
2024-01-04 01:56:21,MCH-022,Plant-A,LINE-7,60.14,1.309,4.52,1259,16.14,376.5,86.2,72.5,61.7,42.59,NONE,OK
2024-01-04 01:56:35,MCH-024,Plant-B,LINE-10,78.28,2.965,6.64,1391,12.93,418.5,30.4,68.3,59.1,48.59,NONE,OK
2024-01-04 01:57:17,MCH-043,Plant-B,LINE-7,79.0,0.982,7.02,1153,13.35,393.7,99.3,80.4,56.4,51.13,NONE,OK
2024-01-04 01:57:49,MCH-045,Plant-C,LINE-2,87.97,2.446,5.58,1160,19.27,400.7,99.7,73.4,42.4,59.58,NONE,OK
2024-01-04 01:58:14,MCH-037,Plant-C,LINE-7,77.32,0.818,7.2,1164,8.71,382.8,48.3,69.9,75.7,35.16,NONE,OK
2024-01-04 01:58:59,MCH-036,Plant-B,LINE-6,75.46,3.132,7.6,1760,14.76,402.0,87.9,65.5,31.6,43.29,F001,OK
2024-01-04 01:59:11,MCH-036,Plant-C,LINE-10,84.56,3.289,6.92,1129,17.01,411.1,40.9,69.3,35.5,49.05,F001,OK
2024-01-04 01:59:58,MCH-004,Plant-B,LINE-4,77.85,3.982,6.79,1335,16.55,391.3,32.8,70.2,49.4,46.21,NONE,OK
2024-01-04 02:00:10,MCH-036,Plant-B,LINE-5,60.42,3.994,7.28,1370,13.94,399.8,88.4,79.6,49.4,57.05,NONE,OK
2024-01-04 02:00:47,MCH-018,Plant-A,LINE-8,63.01,2.829,5.37,1302,6.72,403.3,64.9,67.1,36.4,32.14,F004,OK
2024-01-04 02:01:10,MCH-050,Plant-B,LINE-5,100.15,0.386,5.55,1276,13.01,388.3,24.9,73.8,79.2,48.83,NONE,WARNING
2024-01-04 02:01:57,MCH-016,Plant-B,LINE-3,123.25,2.503,7.19,1364,10.28,407.9,86.6,70.8,79.4,47.92,F003,OK
2024-01-04 02:02:11,MCH-041,Plant-C,LINE-2,86.04,3.05,5.95,1202,12.67,390.8,50.7,67.2,68.7,40.33,NONE,OK
2024-01-04 02:02:43,MCH-018,Plant-A,LINE-6,59.87,2.645,6.42,1636,15.09,401.2,33.5,74.3,45.2,59.55,F001,OK
2024-01-04 02:03:24,MCH-022,Plant-C,LINE-6,103.48,4.495,2.71,1761,13.03,398.5,62.2,74.8,47.1,45.09,NONE,OK
2024-01-04 02:03:50,MCH-002,Plant-A,LINE-7,68.55,4.057,7.51,1700,8.6,411.7,57.6,67.2,74.6,44.49,NONE,OK
2024-01-04 02:04:13,MCH-021,Plant-C,LINE-8,81.37,2.531,8.49,1065,7.83,402.2,84.3,68.2,30.4,23.58,F002,OK
2024-01-04 02:04:56,MCH-036,Plant-B,LINE-4,74.69,3.395,7.42,1051,9.64,377.5,58.3,65.6,37.8,59.58,F002,OK
2024-01-04 02:05:23,MCH-044,Plant-A,LINE-8,77.79,0.74,7.65,1136,11.7,400.9,73.1,80.5,44.0,40.85,NONE,WARNING
2024-01-04 02:05:40,MCH-039,Plant-A,LINE-1,68.4,2.727,7.89,1558,16.11,401.3,48.3,83.2,79.9,46.21,F005,OK
2024-01-04 02:06:19,MCH-047,Plant-A,LINE-6,94.47,0.983,6.22,1346,12.8,404.4,28.8,69.6,32.3,42.3,NONE,CRITICAL
2024-01-04 02:06:37,MCH-039,Plant-A,LINE-6,72.23,2.285,5.16,1929,11.63,394.3,23.5,77.7,62.4,50.65,F002,OK
2024-01-04 02:07:18,MCH-029,Plant-C,LINE-3,84.19,1.686,7.28,1455,11.39,384.6,45.6,65.9,70.5,42.8,NONE,OK
2024-01-04 02:07:47,MCH-026,Plant-C,LINE-9,83.87,1.719,8.1,1664,11.43,384.3,73.5,70.0,35.2,42.26,NONE,OK
2024-01-04 02:08:06,MCH-021,Plant-A,LINE-5,73.34,1.525,4.87,1667,14.54,397.5,20.9,78.1,36.2,58.72,NONE,OK
2024-01-04 02:08:42,MCH-017,Plant-A,LINE-1,52.43,2.02,7.58,1250,8.84,415.9,39.9,68.2,44.0,49.81,F001,OK
2024-01-04 02:09:24,MCH-016,Plant-A,LINE-7,62.59,1.814,6.93,1282,15.42,399.2,32.1,69.2,59.4,49.69,NONE,OK
2024-01-04 02:09:47,MCH-031,Plant-C,LINE-10,85.68,3.26,6.33,1759,14.23,398.6,57.0,64.2,42.3,36.12,NONE,OK
2024-01-04 02:10:29,MCH-009,Plant-A,LINE-3,79.61,2.183,6.1,1108,11.2,402.1,79.7,68.5,55.3,49.68,NONE,OK
2024-01-04 02:10:53,MCH-031,Plant-A,LINE-10,62.77,2.445,6.91,1418,20.2,408.9,64.2,76.3,39.4,37.49,NONE,OK
2024-01-04 02:11:08,MCH-014,Plant-A,LINE-10,75.66,2.849,5.54,1589,15.08,395.8,68.7,76.4,67.6,53.02,NONE,OK
2024-01-04 02:11:41,MCH-049,Plant-C,LINE-4,78.14,2.845,11.04,1545,11.44,407.8,95.7,67.2,50.2,49.22,F001,OK
2024-01-04 02:12:30,MCH-037,Plant-B,LINE-6,83.74,1.217,4.51,1371,14.3,410.3,56.6,63.3,40.4,39.92,NONE,OK
2024-01-04 02:12:44,MCH-002,Plant-B,LINE-8,102.3,2.183,2.68,1362,11.08,406.8,85.1,76.9,69.9,46.96,NONE,OK
2024-01-04 02:13:14,MCH-048,Plant-C,LINE-4,40.76,2.785,6.94,1198,9.76,410.8,47.5,58.1,42.0,49.35,NONE,OK
2024-01-04 02:14:00,MCH-046,Plant-B,LINE-9,93.16,1.443,6.63,1266,10.53,418.8,69.6,79.0,56.0,54.74,NONE,WARNING
2024-01-04 02:14:12,MCH-014,Plant-A,LINE-8,78.26,1.307,7.3,1776,11.98,399.0,81.5,84.5,31.8,43.01,NONE,OK
2024-01-04 02:14:30,MCH-033,Plant-A,LINE-10,59.55,1.092,2.22,1491,6.93,395.0,86.2,80.6,45.5,54.95,NONE,OK
2024-01-04 02:15:23,MCH-035,Plant-C,LINE-10,77.47,2.742,3.75,1327,7.78,385.8,37.8,76.2,38.7,62.18,NONE,CRITICAL
2024-01-04 02:15:31,MCH-039,Plant-C,LINE-6,96.7,2.147,5.83,1574,13.19,403.1,40.4,74.2,42.8,54.26,NONE,OK
2024-01-04 02:16:09,MCH-047,Plant-B,LINE-7,101.19,2.318,7.82,1358,10.83,399.0,50.2,69.4,79.3,40.82,NONE,OK
2024-01-04 02:16:49,MCH-020,Plant-B,LINE-8,59.68,0.364,3.78,1231,17.93,407.8,40.0,67.5,48.5,54.94,NONE,OK
2024-01-04 02:17:00,MCH-002,Plant-A,LINE-2,62.27,2.585,7.17,1333,14.01,397.7,63.2,70.1,37.5,56.79,NONE,OK
2024-01-04 02:17:46,MCH-041,Plant-C,LINE-5,55.61,2.645,6.13,1167,13.32,389.5,84.6,62.1,79.4,54.98,NONE,OK
2024-01-04 02:18:04,MCH-019,Plant-B,LINE-7,78.5,2.816,6.74,1769,13.44,399.2,32.3,57.0,45.0,34.08,NONE,OK
